customer_id,full_name,email,phone,city,state,country
C00379,Ritu Chandra,ritu.chandra446@gmail.com,4556987487,Pune,MAHARASHTRA,India
C00873,Sneha Verma,sneha.verma898@gmail.com,7145771132,Hyderabad,Telangana,India
C01955,Ananya Menon,ananya.menon752@yahoo.com,4906522113,Ahmedabad,Gujarat,India
C01360,Neha Reddy,neha.reddy566@yahoo.com,8130078232,Delhi,Delhi,India
C01547,Samar Reddy,samar.reddy354@mail.com,1435593224,Pune,Maharashtra,India
C00689,Rahul Nair,rahul.nair130@outlook.com,9020743601,Jaipur,Rajasthan,India
C00974,Ria Menon,ria.menon509@outlook.com,4684963796,Delhi,Delhi,India
C01930,Anvi Menon,anvi.menon180@outlook.com,4581451973,Chennai,Tamil Nadu,India
C00781,Kavya Singh, aisha.iyer863@gmail.com,664689351,Jaipur,Rajasthan,India
C00926,Aarav Gupta,aarav.gupta125@mail.com,7009486758,Mumbai,Maharashtra,India
C01655,Ritu Kulkarni,ritu.kulkarni729@yahoo.com,6861403489,Mumbai,Maharashtra,India
C00133,Samar Patel,samar.patel896@mail.com,5712564727,Mumbai,Maharashtra,IN
C01095,Sanya Sharma,sanya.sharma195@gmail.com,6737863330,Chennai,Tamil Nadu,India
C00886,Rohan Basu,rohan.basu377@outlook.com,2975942094,Delhi,Delhi,India
C01754,Rahul Menon,rahul.menon85@gmail.com,3265875914,Mumbai,Maharashtra,India
C01495,Kavya Mukherjee,kavya.mukherjee739@outlook.com,950281497,Delhi,Delhi,India
C01560,Vivaan Basu,vivaan.basu308@mail.com,8806236022,Chennai,Tamil Nadu,India
C00256,Aarav Nair,aarav.nair335@outlook.com,6539201027,Ahmedabad,Gujarat,India
C01761,Aarav Kulkarni,aarav.kulkarni318@outlook.com,7688651142,Kochi, kerala ,India
C01485,Ritu Mishra,ritu.mishra174@gmail.com,7892277731,Bengaluru,KARNATAKA,India
C01201,Vivaan Chowdhury,,2733408044,Lucknow,Uttar Pradesh,IN
C00482,Samar Khan,samar.khan235@mail.com,4872732099,Lucknow,Uttar Pradesh,india
C01741,Neha Patel,neha.patel136@outlook.com,1444121987,Ahmedabad,Gujarat,India
C01119,Rohan Reddy,rohan.reddy846@mail.com,4021015511,Bengaluru,Karnataka,india
C00376,Ananya Chowdhury,ananya.chowdhury984@yahoo.com,8444579035,Chennai,Tamil Nadu,India
C00944,Diya Menon,diya.menon366@mail.com,6000358705,Pune,Maharashtra,india
C00920,Aarav Menon,,4028056009,Jaipur, rajasthan ,India
C01902,Diya Mishra,diya.mishra205@gmail.com,6754865816,Bengaluru,Karnataka,india
C00711,Kavya Chandra,kavya.chandra441@outlook.com,8797859929,Ahmedabad,Gujarat,India
C01812,Rahul Kulkarni,rahul.kulkarni758@gmail.com,2385629765,Jaipur,Rajasthan,India
C00978,Rohan Iyer,rohan.iyer81@outlook.com,8134891920,Kochi,Kerala,india
C01484,Ria Das,ria.das702@outlook.com,5887632629,Hyderabad,Telangana,India
C01334,Irfan Rao,irfan.rao247@gmail.com,3167321663,Jaipur,Rajasthan,IN
C00505,Ritu Iyer,ritu.iyer424@mail.com,9946613678,Kochi,Kerala,India
C00551,Kavya Nair,kavya.nair891@mail.com,9914461773,Jaipur,Rajasthan,India
C00329,Sneha Reddy,sneha.reddy685@outlook.com,9268899702,Kolkata,West Bengal,india
C00132,Ananya Basu,ananya.basu474@gmail.com,6594203410,Pune,Maharashtra,India
C01155,Aarav Mukherjee,,2311482826,Jaipur,Rajasthan,India
C00709,Anvi Chowdhury,anvi.chowdhury102@mail.com,3423656079,Delhi,Delhi,India
C00147,Irfan Khan,irfan.khan159@gmail.com,8154854757,Jaipur,RAJASTHAN,India
C01637,Ritu Verma,ritu.verma795@gmail.com,2624869547,Pune,Maharashtra,India
C01942,Aditya Kulkarni,aditya.kulkarni793@mail.com,941492453,Lucknow,Uttar Pradesh,India
C00208,Rohan Kulkarni,rohan.kulkarni43@yahoo.com,8130883817,Jaipur,Rajasthan,india
C01173,Vikram Reddy,vikram.reddy358@yahoo.com,5827166632,Pune,Maharashtra,India
C01468,Vivaan Das,vivaan.das456@yahoo.com,1652357633,Jaipur, rajasthan ,India
C00802,Sanya Kulkarni,sanya.kulkarni764@yahoo.com,7189577891,Visakhapatnam,Andhra Pradesh,India
C00464,Aditya Das,aditya.das558@gmail.com,3544006938,Ahmedabad,Gujarat,IN
C00578,Ritu Nair,ritu.nair544@outlook.com,2233296679,Pune,Maharashtra,india
C00480,Sneha Sharma,sneha.sharma619@yahoo.com,1242014236,Visakhapatnam,Andhra Pradesh,India
C00883,Rohan Kulkarni,rohan.kulkarni240@gmail.com,1345999188,Mumbai,Maharashtra,India
C01614,Diya Reddy,"KABIR,VERMA389@YAHOO,COM",3294139871,Lucknow,Uttar Pradesh,India
C00149,Ananya Naidu,ananya.naidu992@mail.com,7124306091,Lucknow,Uttar Pradesh,IN
C01482,Sanya Iyer,sanya.iyer743@gmail.com,8535330340,Pune,Maharashtra,India
C00272,Kavya Naidu,kavya.naidu291@yahoo.com,9417186706,Pune,Maharashtra,india
C01207,Ria Joshi,ria.joshi957@mail.com,5896603628,Jaipur,Rajasthan,India
C01057,Ananya Chowdhury,ananya.chowdhury651@yahoo.com,8614232783,Visakhapatnam,Andhra Pradesh,india
C01970,Isha Kulkarni,isha.kulkarni458@mail.com,583916780,Ahmedabad,Gujarat,india
C00692,Aisha Rao,aisha.rao488@outlook.com,7583697512,Kolkata,West Bengal,India
C00007,Samar Rao,samar.rao33@mail.com,1210062815,Hyderabad,Telangana,india
C00797,Isha Sharma,isha.sharma865@mail.com,6855369081,Jaipur,Rajasthan,India
C00261,Vikram Joshi,vikram.joshi694@gmail.com,9546201189,Kochi,Kerala,India
C00320,Rahul Das,rahul.das489@mail.com,5102536720,Bengaluru,Karnataka,India
C00817,Kavya Singh,kavya.singh885@yahoo.com,3539132128,Pune,Maharashtra,India
C00833,Sanya Nair,sanya.nair514@gmail.com,1035854996,Hyderabad,telangana,IN
C01797,Rahul Iyer," ANANYA,REDDY559@MAIL,COM",9491956199,Pune,Maharashtra,India
C00625,Isha Singh,isha.singh991@yahoo.com,1271153798,Kolkata,West Bengal,India
C00993,Neha Iyer,neha.iyer976@mail.com,6370577491,Mumbai,Maharashtra,India
C01048,Ananya Mukherjee,ananya.mukherjee444@mail.com,8249585429,Ahmedabad,Gujarat,IN
C00006,Ananya Mukherjee,ananya.mukherjee605@outlook.com,8055591949,Ahmedabad,Gujarat,india
C01625,Aditya Iyer,aditya.iyer563@mail.com,6463214663,Ahmedabad,Gujarat,india
C00190,Sanya Kulkarni,sanya.kulkarni735@yahoo.com,1170379218,Chennai,Tamil Nadu,India
C01238,Anvi Basu,anvi.basu458@yahoo.com,9423836772,Mumbai,Maharashtra,India
C00809,Vivaan Mukherjee,vivaan.mukherjee242@mail.com,4177709975,Visakhapatnam,Andhra Pradesh,India
C00593,Sneha Mukherjee,sneha.mukherjee602@yahoo.com,6064643034,Lucknow,Uttar Pradesh,India
C00093,Ananya Chandra,ananya.chandra836@mail.com,5642151581,Delhi,Delhi,India
C00326,Rohan Gupta,rohan.gupta280@outlook.com,5869755255,Kochi,Kerala,india
C00647,Anvi Gupta,anvi.gupta120@gmail.com,2673695131,Kochi,Kerala,India
C01051,Neha Mishra,neha.mishra312@gmail.com,1972226793,Kochi,Kerala,India
C00273,Rahul Nair,rahul.nair96@gmail.com,3652766526,Visakhapatnam,Andhra Pradesh,India
C00486,Aditya Singh,aditya.singh482@outlook.com,4933446419,Pune,maharashtra,india
C01527,Kavya Nair,kavya.nair809@outlook.com,9131444481,Mumbai,maharashtra,india
C00299,Aditya Mukherjee,aditya.mukherjee461@yahoo.com,1338726353,Visakhapatnam,Andhra Pradesh,India
C01259,Ria Das,ria.das80@mail.com,9614247255,Ahmedabad,Gujarat,India
C00590,Rahul Patel,rahul.patel694@gmail.com,7460106611,Hyderabad,Telangana,India
C01659,Rohan Rao,rohan.rao592@yahoo.com,2207875913,Pune,Maharashtra,India
C00836,Kavya Nair,kavya.nair831@yahoo.com,5607878730,Mumbai,Maharashtra,India
C00368,Aarav Khan,aarav.khan871@mail.com,5595544783,Mumbai,Maharashtra,India
C00741,Ananya Iyer,ananya.iyer827@outlook.com,6258214414,Chennai,Tamil Nadu,IN
C01697,Sneha Das,sneha.das2@gmail.com,4973674045,Bengaluru,Karnataka,India
C00782,Vikram Reddy,vikram.reddy513@yahoo.com,4809091036,Pune,Maharashtra,india
C00111,Aarav Singh,aarav.singh928@mail.com,5724342376,Jaipur,Rajasthan,India
C01831,Sanya Singh,sanya.singh96@mail.com,1731606328,Delhi,Delhi,India
C00048,Ria Mishra,ria.mishra864@mail.com,2553804504,Lucknow,Uttar Pradesh,India
C01158,Samar Chandra,samar.chandra575@yahoo.com,6064848606,Pune,Maharashtra,India
C00406,Rahul Kulkarni,rahul.kulkarni709@gmail.com,642010673,Jaipur,Rajasthan,India
C00087,Aditya Verma,aditya.verma501@mail.com,9671155817,Mumbai,Maharashtra,India
C00805,Kavya Reddy,kavya.reddy79@mail.com,4670224420,Ahmedabad, gujarat ,India
C01636,Diya Nair,diya.nair450@mail.com,240580571,Ahmedabad,Gujarat,India
C00249,Sneha Rao,sneha.rao373@outlook.com,6383872259,Pune,Maharashtra,india
C01658,Anvi Chandra,anvi.chandra502@gmail.com,498359913,Jaipur,Rajasthan,India
C00224,Aisha Menon,aisha.menon807@mail.com,6744211583,Visakhapatnam,Andhra Pradesh,India
C00644,Ananya Joshi,ananya.joshi651@outlook.com,7402946989,Mumbai,Maharashtra,india
C01519,Kabir Sharma,kabir.sharma449@yahoo.com,7607374271,Delhi,Delhi,India
C01476,Sanya Singh,sanya.singh568@mail.com,6596266330,Delhi,Delhi,India
C00491,Ananya Joshi,ananya.joshi482@yahoo.com,7630342493,Hyderabad,Telangana,India
C00569,Aarav Basu,,1829603722,Kolkata,West Bengal,india
C01231,Sneha Basu,sneha.basu89@outlook.com,3531620208,Lucknow,Uttar Pradesh,India
C01888,Rahul Menon,rahul.menon842@outlook.com,4326443508,Bengaluru,Karnataka,India
C00986,Aarav Das,aarav.das171@outlook.com,4997031773,Bengaluru,Karnataka,India
C00606,Aarav Iyer,aarav.iyer933@outlook.com,5828634581,Jaipur,Rajasthan,India
C01286,Vikram Sharma,ananya.mukherjee605@outlook.com,9574476357,Visakhapatnam,Andhra Pradesh,india
C00413,Ritu Khan,ritu.khan124@gmail.com,69055176,Kochi,Kerala,India
C00987,Samar Menon,samar.menon360@outlook.com,7420365794,Hyderabad,Telangana,India
C01798,Irfan Sharma,irfan.sharma278@mail.com,8598684104,Kochi,Kerala,India
C01648,Vivaan Nair,vivaan.nair297@yahoo.com,6352838062,Mumbai,Maharashtra,india
C00937,Diya Reddy,diya.reddy192@mail.com,517976228,Pune,Maharashtra,India
C00351,Rahul Mishra,rahul.mishra973@gmail.com,8932345050,Jaipur,Rajasthan,India
C00416,Aarav Mishra,aarav.mishra197@gmail.com,9226982821,Visakhapatnam,Andhra Pradesh,India
C00005,Rohan Menon,rohan.menon693@mail.com,359695223,Jaipur,Rajasthan,India
C01071,Sneha Sharma,sneha.sharma658@yahoo.com,7319923732,Chennai,Tamil Nadu,India
C01792,Kavya Chandra,kavya.chandra393@gmail.com,9511000266,Lucknow,Uttar Pradesh,India
C01943,Ananya Das,ananya.das867@yahoo.com,2492743225,Delhi,Delhi,India
C00582,Anvi Chowdhury,anvi.chowdhury635@gmail.com,7114798147,Delhi,Delhi,India
C01330,Isha Khan,isha.khan714@outlook.com,658292099,Pune,MAHARASHTRA,India
C00157,Ritu Menon,ritu.menon71@mail.com,9002018092,Hyderabad,Telangana,India
C01028,Samar Rao,samar.rao813@yahoo.com,6469042376,Kochi,Kerala,India
C00909,Neha Chandra,neha.chandra242@outlook.com,1153593273,Bengaluru,Karnataka,India
C00648,Ritu Singh,ritu.singh47@mail.com,5886652442,Hyderabad,Telangana,India
C00829,Isha Kulkarni,isha.kulkarni630@outlook.com,3612423647,Ahmedabad,Gujarat,india
C01647,Kabir Nair,kabir.nair332@yahoo.com,6951711401,Mumbai,Maharashtra,India
C00942,Samar Patel,samar.patel383@yahoo.com,6370486215,Visakhapatnam,Andhra Pradesh,india
C01470,Ria Iyer,ria.iyer105@gmail.com,2076325653,Mumbai,Maharashtra,India
C01940,Isha Chowdhury,isha.chowdhury61@mail.com,6368380699,Visakhapatnam,Andhra Pradesh,India
C00798,Diya Reddy,diya.reddy250@outlook.com,2350530240,Visakhapatnam,Andhra Pradesh,India
C01774,Rohan Rao,rohan.rao171@yahoo.com,8844564182,Kolkata,West Bengal,India
C01473,Irfan Mishra,irfan.mishra571@outlook.com,2796454094,Kochi,Kerala,India
C00866,Aditya Mukherjee,aditya.mukherjee350@outlook.com,1955512973,Delhi,delhi,India
C00109,Sneha Mukherjee,sneha.mukherjee725@mail.com,9575538294,Lucknow,Uttar Pradesh,india
C00456,Diya Joshi,diya.joshi299@mail.com,4944801837,Lucknow,Uttar Pradesh,India
C00908,Rohan Gupta,rohan.gupta406@yahoo.com,4812984459,Visakhapatnam, andhra pradesh ,India
C00723,Kabir Nair,kabir.nair96@outlook.com,6751876653,Chennai,Tamil Nadu,India
C01302,Kabir Sharma,kabir.sharma254@outlook.com,1680828891,Kochi,Kerala,India
C00966,Ritu Singh,ritu.singh883@mail.com,9880172105,Mumbai,Maharashtra,India
C00233,Aisha Patel,aisha.patel409@yahoo.com,7262276976,Delhi,Delhi,India
C00381,Samar Iyer,samar.iyer631@outlook.com,411479425,Pune,Maharashtra,India
C00404,Aarav Mukherjee,aarav.mukherjee96@yahoo.com,4343388116,Chennai,Tamil Nadu,India
C01394,Rohan Rao,rohan.rao70@gmail.com,8743616469,Mumbai,Maharashtra,India
C00911,Kabir Verma,kabir.verma230@mail.com,7750997518,Kolkata,West Bengal,India
C00539,Rahul Basu,rahul.basu566@outlook.com,4434295792,Delhi,Delhi,India
C00972,Rohan Mukherjee,rohan.mukherjee917@outlook.com,2382462232,Kolkata,west bengal,india
C01800,Irfan Das,irfan.das123@mail.com,6792837327,Pune,Maharashtra,India
C00629,Samar Nair,samar.nair145@gmail.com,8191121089,Chennai,Tamil Nadu,India
C01043,Kavya Menon,kavya.menon658@mail.com,6985293219,Visakhapatnam,Andhra Pradesh,India
C01459,Sanya Verma,sanya.verma818@gmail.com,9545349788,Kolkata,West Bengal,India
C00084,Ria Singh,ria.singh781@gmail.com,8817678868,Kochi,Kerala,India
C00838,Neha Basu,neha.basu517@gmail.com,5271982719,Hyderabad,Telangana,India
C00304,Sneha Naidu,sneha.naidu282@outlook.com,4710441065,Lucknow,Uttar Pradesh,India
C01044,Samar Iyer,samar.iyer461@outlook.com,1362561678,Delhi,Delhi,India
C01475,Kabir Kulkarni,kabir.kulkarni92@yahoo.com,4355664262,Kolkata,West Bengal,India
C01875,Diya Sharma,diya.sharma134@gmail.com,3774990369,Mumbai,Maharashtra,India
C00353,Kabir Basu,kabir.basu637@gmail.com,3961801143,Ahmedabad,Gujarat,India
C01670,Vivaan Mishra,vivaan.mishra871@mail.com,2945896093,Kolkata,West Bengal,india
C01466,Vivaan Reddy,vivaan.reddy110@mail.com,8281037280,Mumbai,Maharashtra,India
C00185,Kavya Singh,kavya.singh271@mail.com,379148721,Pune,Maharashtra,India
C01717,Ria Kulkarni,ria.kulkarni740@gmail.com,2822951805,Ahmedabad,Gujarat,India
C00180,Ritu Chandra,ritu.chandra854@yahoo.com,6652007184,Ahmedabad,Gujarat,India
C01216,Isha Nair,isha.nair657@outlook.com,1476110104,Bengaluru,Karnataka,India
C00141,Sanya Kulkarni,sanya.kulkarni925@mail.com,3991775142,Ahmedabad,Gujarat,India
C01183,Vivaan Kulkarni,vivaan.kulkarni766@outlook.com,1261223020,Bengaluru,Karnataka,india
C00203,Vikram Verma,vikram.verma968@gmail.com,6505397018,Visakhapatnam,Andhra Pradesh,India
C00923,Neha Mishra,neha.mishra562@outlook.com,5846987199,Pune,Maharashtra,India
C00525,Ria Chandra,ria.chandra426@outlook.com,1378547387,Mumbai,Maharashtra,India
C01587,Irfan Reddy,irfan.reddy612@outlook.com,5756980930,Mumbai,Maharashtra,india
C00427,Sanya Kulkarni,sanya.kulkarni715@gmail.com,8415450709,Bengaluru,Karnataka,IN
C00244,Vikram Kulkarni,vikram.kulkarni447@mail.com,392810923,Kolkata,West Bengal,India
C00872,Isha Naidu,isha.naidu678@yahoo.com,243860004,Delhi,Delhi,India
C01380,Anvi Rao,anvi.rao512@yahoo.com,79670130,Delhi,Delhi,India
C01871,Rahul Chowdhury,rahul.chowdhury97@outlook.com,1829126006,Lucknow,Uttar Pradesh,India
C00726,Ria Singh,ria.singh570@mail.com,2899296667,Bengaluru,Karnataka,India
C01235,Samar Khan,samar.khan959@gmail.com,1999310635,Visakhapatnam,Andhra Pradesh,India
C00963,Rohan Reddy,rohan.reddy260@mail.com,9663089053,Delhi,Delhi,India
C00659,Sanya Mishra,sanya.mishra962@yahoo.com,1349640981,Delhi,Delhi,India
C01037,Samar Basu,samar.basu68@yahoo.com,1646984703,Kolkata,West Bengal,India
C00609,Ria Basu,ria.basu622@yahoo.com,879220742,Hyderabad,Telangana,India
C00419,Sanya Chandra,sanya.chandra103@gmail.com,9391960015,Visakhapatnam,andhra pradesh,India
C01581,Aditya Mukherjee,aditya.mukherjee819@gmail.com,6375569864,Delhi,Delhi,India
C01585,Irfan Menon,irfan.menon687@outlook.com,7592302947,Kolkata,West Bengal,India
C01107,Aditya Gupta,aditya.gupta868@mail.com,3240971221,Delhi,Delhi,India
C00673,Aarav Singh,aarav.singh250@gmail.com,8056563349,Visakhapatnam,Andhra Pradesh,india
C00690,Sanya Gupta,sanya.gupta539@mail.com,1416514627,Bengaluru,Karnataka,India
C01223,Irfan Basu,irfan.basu664@yahoo.com,5757191597,Bengaluru,Karnataka,India
C00394,Diya Chandra,diya.chandra349@yahoo.com,2533608528,Kochi,Kerala,india
C01948,Rahul Nair,rahul.nair331@gmail.com,8564329037,Visakhapatnam, andhra pradesh ,India
C01708,Ritu Naidu,ritu.naidu92@mail.com,1672417181,Lucknow,Uttar Pradesh,India
C01533,Ria Mukherjee,ria.mukherjee810@yahoo.com,4617556556,Pune,Maharashtra,india
C00223,Aarav Kulkarni,aarav.kulkarni274@gmail.com,9905912045,Delhi,Delhi,India
C00337,Vikram Verma,vikram.verma139@outlook.com,561542271,Chennai,Tamil Nadu,India
C01395,Aarav Mishra,aarav.mishra10@gmail.com,3929698619,Visakhapatnam,Andhra Pradesh,IN
C01968,Diya Chandra,diya.chandra652@mail.com,6396379161,Pune,Maharashtra,India
C00938,Ritu Mishra,ritu.mishra537@yahoo.com,2738208250,Chennai,Tamil Nadu,India
C00370,Vivaan Iyer,vivaan.iyer356@outlook.com,3774839820,Chennai,Tamil Nadu,IN
C00466,Ria Chandra,ria.chandra931@yahoo.com,6060818560,Pune,MAHARASHTRA,India
C00469,Aisha Khan,aisha.khan170@yahoo.com,1027164406,Jaipur,Rajasthan,India
C01338,Neha Das,neha.das576@outlook.com,9515944510,Mumbai,Maharashtra,India
C01880,Aditya Das,aditya.das23@mail.com,6725716753,Hyderabad,Telangana,India
C01642,Irfan Sharma,irfan.sharma834@gmail.com,272443552,Visakhapatnam,Andhra Pradesh,India
C00572,Sanya Das,sanya.das926@mail.com,4144481591,Pune,Maharashtra,India
C00913,Aarav Nair,aarav.nair860@yahoo.com,5090468470,Jaipur,Rajasthan,India
C00192,Aisha Kulkarni,aisha.kulkarni518@outlook.com,6446082682,Visakhapatnam,Andhra Pradesh,india
C01640,Ria Patel,ria.patel170@gmail.com,8724950066,Mumbai,Maharashtra,India
C00775,Ria Joshi,ria.joshi786@gmail.com,5399502663,Jaipur,Rajasthan,India
C00865,Aditya Chowdhury,aditya.chowdhury974@gmail.com,9088204175,Ahmedabad,Gujarat,India
C00653,Aisha Naidu,aisha.naidu380@outlook.com,1411042453,Visakhapatnam,Andhra Pradesh,India
C00772,Kabir Rao,kabir.rao405@mail.com,621621446,Jaipur, rajasthan ,India
C01584,Kavya Khan,kavya.khan117@yahoo.com,6015168849,Visakhapatnam,andhra pradesh,India
C00063,Aisha Das,aisha.das94@mail.com,4769072884,Chennai,Tamil Nadu,India
C00462,Ria Gupta,ria.gupta807@gmail.com,7392838615,Jaipur,Rajasthan,India
C00589,Vikram Verma,vikram.verma923@yahoo.com,2084741594,Delhi,Delhi,India
C00378,Aditya Menon,aditya.menon725@gmail.com,6816644174,Visakhapatnam,Andhra Pradesh,India
C01461,Kavya Mishra,kavya.mishra85@yahoo.com,5597947697,Hyderabad,Telangana,India
C01744,Sanya Basu,sanya.basu782@outlook.com,8746761988,Jaipur,Rajasthan,india
C01534,Rohan Nair,rohan.nair719@mail.com,5170244777,Ahmedabad,Gujarat,India
C00091,Ananya Sharma,ananya.sharma247@mail.com,8378084252,Kochi,Kerala,India
C01132,Anvi Reddy,anvi.reddy336@yahoo.com,40804248,Lucknow,Uttar Pradesh,india
C01102,Isha Rao,isha.rao221@yahoo.com,5908448598,Kolkata,West Bengal,India
C00126,Ananya Nair,ananya.nair746@yahoo.com,4649033676,Visakhapatnam,Andhra Pradesh,India
C00998,Sanya Rao,sanya.rao371@outlook.com,4020243085,Visakhapatnam,Andhra Pradesh,India
C00707,Samar Kulkarni,samar.kulkarni391@yahoo.com,3517702479,Lucknow,Uttar Pradesh,IN
C00825,Kabir Mishra,kabir.mishra463@mail.com,6888927076,Chennai,Tamil Nadu,India
C00985,Diya Rao,diya.rao618@outlook.com,8258383135,Hyderabad,Telangana,India
C01639,Anvi Rao,anvi.rao882@outlook.com,9300585224,Mumbai,Maharashtra,India
C01091,Aarav Mukherjee,aarav.mukherjee885@outlook.com,4817542233,Delhi,Delhi,India
C00623,Kavya Sharma,kavya.sharma851@gmail.com,7857315453,Pune,Maharashtra,India
C00293,Ria Reddy,ria.reddy684@yahoo.com,6214591824,Kolkata,West Bengal,India
C00096,Ritu Gupta,ritu.gupta970@gmail.com,5169503105,Delhi,Delhi,India
C00439,Vivaan Menon,vivaan.menon831@yahoo.com,3231894966,Ahmedabad,Gujarat,India
C00854,Kavya Joshi,kavya.joshi939@yahoo.com,4356586178,Visakhapatnam,Andhra Pradesh,India
C01376,Rahul Menon,rahul.menon303@gmail.com,5184059062,Kolkata,West Bengal,India
C00310,Ria Menon,,2704347682,Hyderabad,Telangana,IN
C01877,Vikram Reddy,vikram.reddy382@mail.com,2188893591,Kolkata,West Bengal,India
C00162,Ria Patel,ria.patel635@mail.com,8966053536,Mumbai,Maharashtra,India
C01780,Sneha Basu,sneha.basu270@mail.com,8911825591,Mumbai,Maharashtra,India
C00411,Ria Rao,ria.rao278@yahoo.com,9172018298,Pune,Maharashtra,India
C01111,Neha Joshi,neha.joshi783@outlook.com,8520987001,Mumbai,maharashtra,India
C00511,Rohan Mishra,rohan.mishra563@gmail.com,1351951337,Mumbai,Maharashtra,india
C00581,Rohan Chandra,rohan.chandra81@outlook.com,8243297789,Mumbai,Maharashtra,India
C00708,Isha Reddy,isha.reddy465@outlook.com,825390830,Ahmedabad,Gujarat,India
C00443,Diya Menon,diya.menon795@outlook.com,8168324331,Visakhapatnam,Andhra Pradesh,India
C01889,Diya Nair,diya.nair509@mail.com,8568740536,Bengaluru,Karnataka,India
C00189,Kavya Mukherjee,kavya.mukherjee620@gmail.com,7961501388,Ahmedabad,Gujarat,India
C01366,Vivaan Gupta,vivaan.gupta478@mail.com,9260635142,Mumbai,Maharashtra,India
C01420,Vivaan Khan,vivaan.khan389@outlook.com,4012219919,Pune,Maharashtra,India
C00575,Aisha Iyer,aisha.iyer301@yahoo.com,9172957075,Kochi,Kerala,india
C01890,Sanya Naidu,sanya.naidu392@outlook.com,5356734555,Lucknow,Uttar Pradesh,India
C01535,Anvi Iyer,anvi.iyer112@gmail.com,311351030,Pune,Maharashtra,India
C00815,Ritu Chandra,ritu.chandra476@outlook.com,490753744,Jaipur,Rajasthan,India
C00136,Rahul Sharma,rahul.sharma993@mail.com,5210114474,Delhi,Delhi,India
C01075,Diya Naidu,diya.naidu75@mail.com,4363338587,Delhi,Delhi,India
C00364,Isha Khan,isha.khan590@outlook.com,9128799630,Pune,Maharashtra,India
C00171,Ria Iyer,ria.iyer10@outlook.com,669312839,Mumbai,Maharashtra,India
C01750,Anvi Das,anvi.das972@outlook.com,7207276807,Kolkata,West Bengal,India
C01319,Vikram Chowdhury,vikram.chowdhury243@yahoo.com,6961824244,Kolkata,West Bengal,india
C00204,Ananya Reddy,ananya.reddy559@mail.com,3351611738,Jaipur,Rajasthan,India
C01054,Vivaan Kulkarni,vivaan.kulkarni355@yahoo.com,9206488428,Pune,Maharashtra,India
C01757,Anvi Naidu,anvi.naidu524@gmail.com,2044284795,Pune,maharashtra,India
C00336,Ria Patel,ria.patel86@outlook.com,7879212248,Bengaluru,Karnataka,India
C01838,Sneha Mishra,sneha.mishra653@outlook.com,3128746539,Lucknow,Uttar Pradesh,India
C00904,Kavya Singh, RIA.BASU305@MAIL.COM,3110135625,Kochi,Kerala,India
C01414,Diya Naidu,diya.naidu983@outlook.com,9188270171,Jaipur,Rajasthan,India
C00387,Sneha Chowdhury, ANANYA.GUPTA826@YAHOO.COM,7084212746,Kochi,Kerala,India
C00728,Aarav Khan,aarav.khan687@mail.com,1477418801,Bengaluru,Karnataka,india
C01854,Sanya Chandra,sanya.chandra988@gmail.com,4345199654,Chennai,Tamil Nadu,india
C01496,Kabir Das,kabir.das609@gmail.com,232221367,Hyderabad,Telangana,India
C00140,Vikram Reddy,vikram.reddy219@outlook.com,7392917062,Kolkata,West Bengal,India
C00601,Neha Reddy,neha.reddy589@yahoo.com,5900738784,Visakhapatnam,Andhra Pradesh,India
C01458,Ananya Basu,,8723140303,Lucknow,Uttar Pradesh,India
C00303,Rohan Singh,rohan.singh642@gmail.com,1371166329,Kochi,Kerala,India
C01087,Samar Chandra,samar.chandra274@outlook.com,5810714897,Delhi,Delhi,India
C01197,Ritu Mukherjee,ritu.mukherjee417@outlook.com,9431790473,Kolkata,West Bengal,IN
C00957,Ritu Rao,ritu.rao207@mail.com,5662821990,Mumbai,Maharashtra,India
C01148,Ananya Gupta,ananya.gupta152@gmail.com,6109403568,Bengaluru,Karnataka,India
C01055,Aarav Singh,aarav.singh867@mail.com,4418870726,Jaipur,Rajasthan,India
C00322,Diya Reddy,diya.reddy306@outlook.com,4022306811,Bengaluru,Karnataka,IN
C00786,Isha Basu,isha.basu471@mail.com,8619515946,Chennai,Tamil Nadu,India
C00951,Kavya Singh,kavya.singh851@outlook.com,4998413869,Chennai,Tamil Nadu,IN
C00597,Samar Reddy,samar.reddy204@outlook.com,1638557074,Mumbai,Maharashtra,India
C00421,Ritu Singh,ritu.singh370@gmail.com,1936388913,Delhi,Delhi,India
C00598,Isha Khan,isha.khan874@outlook.com,8016069226,Kochi,Kerala,india
C01363,Rohan Mukherjee,rohan.mukherjee547@yahoo.com,9082373839,Delhi,Delhi,india
C01677,Sneha Verma,sneha.verma580@outlook.com,6334343460,Kochi,Kerala,India
C00611,Ria Joshi,ria.joshi636@yahoo.com,849219457,Jaipur,Rajasthan,India
C00275,Rohan Chowdhury,rohan.chowdhury231@gmail.com,3675713567,Kochi,Kerala,india
C00004,Sanya Iyer,sanya.iyer143@mail.com,8516068472,Ahmedabad,GUJARAT,India
C01262,Anvi Chandra,anvi.chandra169@yahoo.com,3978539217,Jaipur,Rajasthan,India
C01130,Sanya Menon,sanya.menon532@outlook.com,3416139352,Bengaluru,Karnataka,india
C00557,Sanya Joshi,sanya.joshi801@yahoo.com,4040139728,Jaipur,RAJASTHAN,India
C01805,Sneha Verma,sneha.verma887@yahoo.com,5873090840,Chennai,Tamil Nadu,India
